epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,75.6661,0.59568,0.4615,0.89254,0.97463,1,0.995,0.69961,0.40213,0.22975,0.73889,0.000627292,0.000627292,0.000627292
191,76.0409,0.59909,0.43317,0.86814,0.97453,1,0.995,0.71043,0.3865,0.23524,0.73757,0.000621791,0.000621791,0.000621791
192,76.406,0.62101,0.44465,0.89713,0.97377,1,0.995,0.71214,0.36873,0.22979,0.73773,0.00061629,0.00061629,0.00061629
193,76.7961,0.59863,0.46846,0.91553,0.97168,1,0.995,0.71123,0.38726,0.22917,0.73792,0.000610789,0.000610789,0.000610789
194,77.1938,0.6262,0.4621,0.88171,0.96952,1,0.995,0.71131,0.3795,0.23064,0.73687,0.000605288,0.000605288,0.000605288
195,77.5619,0.57427,0.4362,0.8995,0.96799,1,0.995,0.71219,0.36067,0.22886,0.7349,0.000599787,0.000599787,0.000599787
196,77.9329,0.59284,0.42719,0.8918,0.96698,1,0.995,0.7055,0.34754,0.22057,0.73384,0.000594286,0.000594286,0.000594286
197,78.3299,0.65558,0.48143,0.90496,0.96642,1,0.995,0.70166,0.36039,0.23602,0.73656,0.000588784,0.000588784,0.000588784
198,78.6983,0.71399,0.50025,0.93051,0.96414,1,0.995,0.71021,0.37556,0.22403,0.73828,0.000583283,0.000583283,0.000583283
199,79.0967,0.60274,0.49628,0.87555,0.96395,1,0.995,0.69728,0.39517,0.23404,0.7406,0.000577782,0.000577782,0.000577782
200,79.4896,0.60437,0.4574,0.89807,0.96497,1,0.995,0.68803,0.38819,0.23422,0.73742,0.000572281,0.000572281,0.000572281
201,79.8609,0.53311,0.43258,0.8728,0.96313,1,0.995,0.71067,0.37802,0.23843,0.73583,0.00056678,0.00056678,0.00056678
202,80.2387,0.63404,0.50498,0.92556,0.96338,1,0.995,0.69473,0.38805,0.23909,0.73642,0.000561279,0.000561279,0.000561279
203,80.621,0.59747,0.43605,0.93096,0.96215,1,0.995,0.69383,0.4024,0.25282,0.73604,0.000555778,0.000555778,0.000555778
204,80.9916,0.60154,0.49746,0.91401,0.96025,1,0.995,0.66778,0.43064,0.25336,0.73929,0.000550277,0.000550277,0.000550277
205,81.4039,0.55604,0.44546,0.88374,0.96025,1,0.995,0.6659,0.42369,0.24368,0.73823,0.000544776,0.000544776,0.000544776
206,81.7958,0.53765,0.44643,0.87906,0.96212,1,0.995,0.69288,0.41095,0.23867,0.73601,0.000539275,0.000539275,0.000539275
207,82.1922,0.54558,0.43084,0.89659,0.96369,1,0.995,0.70813,0.39519,0.23634,0.73378,0.000533773,0.000533773,0.000533773
208,82.5796,0.5913,0.46011,0.8834,0.96506,1,0.995,0.69529,0.38537,0.2357,0.73225,0.000528272,0.000528272,0.000528272
209,82.945,0.55252,0.42896,0.89251,0.967,1,0.995,0.6979,0.37623,0.23159,0.73058,0.000522771,0.000522771,0.000522771
210,83.3288,0.54577,0.45632,0.90364,0.96865,1,0.995,0.70699,0.37623,0.24973,0.72958,0.00051727,0.00051727,0.00051727
211,83.6993,0.61195,0.46845,0.9205,0.97022,1,0.995,0.69856,0.37616,0.25541,0.72998,0.000511769,0.000511769,0.000511769
212,84.0758,0.49106,0.3894,0.86553,0.97173,1,0.995,0.69669,0.3571,0.24086,0.72805,0.000506268,0.000506268,0.000506268
213,84.4661,0.56987,0.43804,0.87933,0.97278,1,0.995,0.70447,0.34615,0.22439,0.72744,0.000500767,0.000500767,0.000500767
214,84.8626,0.5272,0.42741,0.87093,0.97344,1,0.995,0.71068,0.343,0.23479,0.7255,0.000495266,0.000495266,0.000495266
215,85.302,0.5879,0.40013,0.9102,0.97423,1,0.995,0.70457,0.33821,0.246,0.72634,0.000489765,0.000489765,0.000489765
216,85.6854,0.54424,0.40566,0.87734,0.97493,1,0.995,0.71485,0.32687,0.24165,0.72498,0.000484263,0.000484263,0.000484263
217,86.0657,0.57335,0.43611,0.87275,0.97448,1,0.995,0.71004,0.32515,0.2365,0.72447,0.000478762,0.000478762,0.000478762
218,86.4661,0.54832,0.44666,0.8805,0.97367,1,0.995,0.7158,0.33483,0.23401,0.72545,0.000473261,0.000473261,0.000473261
219,86.8379,0.66738,0.48829,0.89015,0.97256,1,0.995,0.68533,0.35442,0.23026,0.72645,0.00046776,0.00046776,0.00046776
220,87.2187,0.60134,0.42932,0.87311,0.97163,1,0.995,0.68727,0.35097,0.23408,0.72791,0.000462259,0.000462259,0.000462259
221,87.6139,0.56727,0.45086,0.8723,0.97016,1,0.995,0.68921,0.35589,0.22598,0.72962,0.000456758,0.000456758,0.000456758
222,87.9922,0.52353,0.41674,0.86878,0.97004,1,0.995,0.68967,0.33763,0.22021,0.72838,0.000451257,0.000451257,0.000451257
223,88.3846,0.55869,0.42301,0.91327,0.97115,1,0.995,0.71242,0.31981,0.21204,0.72586,0.000445756,0.000445756,0.000445756
224,88.7708,0.56997,0.40757,0.87676,0.97183,1,0.995,0.71241,0.31908,0.21058,0.72464,0.000440255,0.000440255,0.000440255
225,89.1623,0.54016,0.40711,0.88151,0.97241,1,0.995,0.72156,0.32513,0.22215,0.72592,0.000434754,0.000434754,0.000434754
226,89.5355,0.55616,0.42525,0.93218,0.97333,1,0.995,0.71136,0.33536,0.23445,0.72691,0.000429253,0.000429253,0.000429253
227,89.9048,0.55051,0.41686,0.87873,0.97299,1,0.995,0.71284,0.34146,0.23458,0.73001,0.000423751,0.000423751,0.000423751
228,90.2965,0.52909,0.40837,0.89846,0.97262,1,0.995,0.69577,0.35258,0.2424,0.73178,0.00041825,0.00041825,0.00041825
229,90.6734,0.50621,0.39382,0.86058,0.97168,1,0.995,0.7045,0.34685,0.23878,0.73242,0.000412749,0.000412749,0.000412749
230,91.0434,0.48616,0.38553,0.855,0.97019,1,0.995,0.71423,0.35256,0.25372,0.73503,0.000407248,0.000407248,0.000407248
231,91.4431,0.59253,0.47943,0.89344,0.96818,1,0.995,0.71304,0.35309,0.24922,0.73312,0.000401747,0.000401747,0.000401747
232,91.8248,0.57098,0.39485,0.88568,0.96578,1,0.995,0.70502,0.34916,0.23926,0.73138,0.000396246,0.000396246,0.000396246
233,92.1994,0.53754,0.43711,0.85879,0.96351,1,0.995,0.72411,0.3468,0.23317,0.73091,0.000390745,0.000390745,0.000390745
234,92.5955,0.50416,0.41124,0.85619,0.96304,1,0.995,0.69491,0.35792,0.22642,0.73111,0.000385244,0.000385244,0.000385244
235,92.9638,0.55654,0.46419,0.87929,0.96355,1,0.995,0.71393,0.36541,0.21871,0.73244,0.000379743,0.000379743,0.000379743
236,93.3407,0.53172,0.40678,0.90178,0.96461,1,0.995,0.71231,0.36837,0.22289,0.73175,0.000374242,0.000374242,0.000374242
237,93.7316,0.4899,0.36907,0.86674,0.96568,1,0.995,0.71192,0.37158,0.21578,0.73089,0.00036874,0.00036874,0.00036874
238,94.119,0.5063,0.39608,0.86388,0.96678,1,0.995,0.70321,0.36128,0.2141,0.72885,0.000363239,0.000363239,0.000363239
239,94.4905,0.47207,0.39559,0.84608,0.96817,1,0.995,0.73064,0.36041,0.2109,0.72869,0.000357738,0.000357738,0.000357738
240,94.8717,0.54643,0.41251,0.88121,0.96965,1,0.995,0.71578,0.36274,0.22665,0.72882,0.000352237,0.000352237,0.000352237
241,95.2666,0.47204,0.41516,0.85862,0.97063,1,0.995,0.72164,0.37363,0.23144,0.73092,0.000346736,0.000346736,0.000346736
